date,'3m',abbott_laboratories,abbvie,abiomed,accenture,activision_blizzard,adobe,advanced_micro_devices,advance_auto_parts,aes_corp,aflac,agilent_technologies,air_products_and_chemicals,akamai_technologies,alaska_air_group,albemarle_corporation,align_technology,all_egion,all_iant_energy,all_state_corp,alphabet_class_c,altria_group,amazon,amcor,american_airlines_group,american_electric_power,american_express,american_international_group,american_tower,american_water_works,ameriprise_financial,amerisourcebergen,ametek,amgen,amphenol,analog_devices,ansys,anthem,aon,a_o_smith,apple,applied_materials,aptiv,adm,arista_networks,assurant,atandt,atmos_energy,autodesk,automatic_data_processing,autozone,avalonbay_communities,avery_dennison,baker_hughes,ball__corp,bank_of_america,baxter_international,becton_dickinson,berkshire_hathaway,best_buy,bio_rad_laboratories,biogen,blackrock,bny_mellon,boeing,booking_holdings,borgwarner,boston_properties,boston_scientific,bristol_myers_squibb,broadcom,broadridge_financial_solutions,brown_and_brown,cadence_design_systems,caesars_entertainment,campbell_soup,capital_one_financial,cardinal_health,carmax,carnival_corporation,carrier_global,catalent,caterpillar,cbre,cdw,celanese,centene_corporation,centerpoint_energy,ceridian,cerner,cf_industries,charles_river_laboratories,charter_communications,chevron_corporation,chipotle_mexican_grill,chubb,church_and_dwight,cigna,cincinnati_financial,cisco_systems,citigroup,citizens_financial_group,citrix_systems,clorox,cme_group,cms_energy,coca_cola_company,cognizant_technology_solutions,colgate_palmolive,comcast,comerica,conagra_brands,conocophillips,consolidated_edison,constellation_brands,the_cooper_companies,copart,corning,corteva,costco,crown_castle,csx,cummins,cvs_health,danaher_corporation,darden_restaurants,davita,delta_air_lines,dentsply_sirona,devon_energy,dexcom,diamondback_energy,digital_realty_trust,discover_financial_services,discovery_series_a,dish_network,dollar_general,dollar_tree,dominion_energy,dominos_pizza,dover_corporation,dow,dte_energy,duke_energy,dupont,dxc_technology,eastman_chemical,eaton_corporation,ebay,ecolab,edison_international,edwards_lifesciences,electronic_arts,enphase_energy,entergy,eog_resources,equifax,equinix,equity_residential,essex_property_trust,estée_lauder_companies,etsy,evergy,eversource_energy,everest_re,exelon,expedia_group,expeditors,extra_space_storage,exxonmobil,f5_networks,facebook,fastenal,federal_realty_investment_trust,fedex,fidelity_national_information_services,fifth_third_bancorp,firstenergy,first_republic_bank,fiserv,fleetcor,fmc_corporation,ford,fortinet,fortive,franklin_resources,freeport_mcmoran,gap,garmin,gartner,general_dynamics,general_electric,general_mills,general_motors,genuine_parts,gilead_sciences,globe_life,global_payments,goldman_sachs,hall_iburton,hanesbrands,the_hartford,hasbro,hca_healthcare,henry_schein,the_hershey_company,hess_corporation,hewlett_packard_enterprise,hilton_worldwide,hologic,home_depot,honeywell,hormel,howmet_aerospace,hp,humana,huntington_bancshares,huntington_ingall_s_industries,idex_corporation,idexx_laboratories,ihs_markit,illinois_tool_works,illumina,incyte,ingersoll_rand,intel,intercontinental_exchange,ibm,international_paper,interpublic_group,international_flavors_and_fragrances,intuit,intuitive_surgical,invesco,ipg_photonics,iqvia,iron_mountain,jacobs_engineering_group,j_b_hunt,jm_smucker,johnson_and_johnson,johnson_controls,jpmorgan_chase,juniper_networks,kansas_city_southern,kelloggs,keycorp,keysight_technologies,kimberly_clark,kimco_realty,kinder_morgan,kla_corporation,kraft_heinz,kroger,l3harris_technologies,labcorp,lam_research,lamb_weston,las_vegas_sands,leggett_and_platt,leidos,lennar,eli_lilly_and_co,lincoln_national,linde,live_nation_entertainment,lkq_corporation,lockheed_martin,loews_corporation,lowes,lumen_technologies,lyondellbasell,mandt_bank,marathon_oil,marathon_petroleum,marketaxess,marriott_international,marsh_and_mclennan,martin_marietta_materials,masco,mastercard,match_group,mccormick_and_company,mcdonalds,mckesson_corporation,medtronic,merck_and_co,metlife,mettler_toledo,mgm_resorts_international,microchip_technology,micron_technology,microsoft,moderna,mohawk_industries,mondelez_international,monolithic_power_systems,monster_beverage,moodys_corporation,morgan_stanley,motorola_solutions,msci,nasdaq,netapp,netflix,newell_brands,newmont,nextera_energy,nielsen_holdings,nike,nisource,norfolk_southern,northern_trust,northrop_grumman,nortonlifelock,norwegian_cruise_line_holdings,nrg_energy,nucor,nvidia,nvr,nxp,oreilly_automotive,occidental_petroleum,old_dominion_freight_line,omnicom_group,oneok,oracle,otis_worldwide,paccar,packaging_corporation_of_america,paychex,paycom,paypal,penn_national_gaming,pentair,peoples_united_financial,pepsico,perkinelmer,pfizer,philip_morris_international,phillips_66,pioneer_natural_resources,pnc_financial_services,pool_corporation,ppg_industries,ppl,principal_financial_group,procter_and_gamble,progressive_corporation,prologis,prudential_financial,ptc,public_service_enterprise_group,public_storage,pultegroup,pvh,qorvo,quanta_services,qualcomm,quest_diagnostics,ralph_lauren_corporation,raymond_james_financial,raytheon_technologies,realty_income_corporation,regency_centers,regeneron_pharmaceuticals,regions_financial_corporation,republic_services,resmed,robert_half_international,rockwell_automation,rollins,roper_technologies,ross_stores,royal_caribbean_group,sandp_global,salesforce,sba_communications,schlumberger,seagate_technology,sealed_air,sempra_energy,servicenow,sherwin_williams,simon_property_group,skyworks_solutions,snap_on,southern_company,southwest_airlines,stanley_black_and_decker,starbucks,state_street_corporation,steris,stryker_corporation,svb_financial,synchrony_financial,synopsys,sysco,t_mobile_us,t_rowe_price,take_two_interactive,tapestry,target_corporation,te_connectivity,teledyne_technologies,teleflex,teradyne,tesla,texas_instruments,textron,thermo_fisher_scientific,tjx_companies,tractor_supply_company,trane_technologies,transdigm_group,the_travelers_companies,trimble,truist_financial,twitter,tyler_technologies,tyson_foods,udr,ulta_beauty,us_bancorp,union_pacific,united_airlines,unitedhealth_group,united_parcel_service,united_rentals,universal_health_services,valero_energy,ventas,verisign,verisk_analytics,verizon_communications,vertex_pharmaceuticals,vf_corporation,viacomcbs,viatris,visa,vornado_realty_trust,vulcan_materials,wabtec,walmart,walgreens_boots_all_iance,the_walt_disney_company,waste_management,waters_corporation,wec_energy_group,wells_fargo,welltower,west_pharmaceutical_services,western_digital,western_union,westrock,weyerhaeuser,whirlpool_corporation,williams_companies,willis_towers_watson,wynn_resorts,xcel_energy,xilinx,xylem,zebra_technologies,zimmer_biomet,zoetis
2019-02-24,5,0,0,0,49,0,25,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,62,0,0,0,64,0,0,32,0,0,19,0,0,11,0,23,0,0,0,0,12,0,48,0,0,26,21,0,17,7,0,5,35,47,0,0,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,45,0,0,18,0,0,0,88,0,0,0,0,17,0,0,0,0,0,0,0,43,0,20,0,40,12,0,0,0,0,0,81,0,0,0,0,0,0,0,17,22,0,0,0,10,0,0,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,16,0,30,0,0,16,0,0,0,0,0,0,0,33,0,67,0,0,71,6,18,32,23,0,30,0,0,0,0,15,0,0,0,21,0,0,0,0,0,0,0,45,46,0,0,54,51,0,0,0,0,23,0,0,0,42,22,0,30,0,0,0,29,0,0,0,0,78,0,0,0,0,0,28,32,0,0,0,0,0,0,0,0,29,24,0,0,0,0,0,0,0,29,0,0,28,0,0,59,0,15,0,0,0,0,0,0,51,0,0,0,30,30,0,43,0,0,0,0,0,0,0,28,15,2,0,0,0,0,0,36,31,39,27,42,56,0,29,0,88,19,0,31,0,0,0,0,0,0,27,21,22,0,0,0,0,59,40,0,0,88,0,0,22,0,0,0,9,0,2,0,0,0,0,0,0,25,0,0,0,0,0,40,0,0,0,68,0,0,31,0,100,0,0,0,0,0,0,0,46,0,0,16,90,0,0,0,12,0,26,0,0,0,23,0,0,0,0,0,6,0,9,0,0,0,0,0,0,43,0,88,0,34,0,0,0,88,0,56,0,0,0,0,0,0,0,0,30,0,50,0,0,0,0,87,0,1,89,0,0,0,0,40,0,0,0,0,0,0,0,14,0,0,92,25,0,0,30,0,0,20,0,0,0,51,0,0,0,0,34,0,0,20,0,0,0,0
2019-03-03,10,0,0,0,10,0,35,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,0,0,0,0,0,0,0,0,49,0,74,53,0,38,0,0,40,0,0,7,0,0,0,0,0,0,0,0,42,0,0,19,0,0,18,16,43,5,0,0,96,0,0,24,0,0,0,0,37,0,36,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,19,0,0,0,0,0,0,0,0,31,0,0,32,0,20,0,35,0,0,19,0,0,12,0,0,0,0,0,0,66,0,0,0,0,0,0,0,70,0,0,0,13,0,18,19,0,0,0,62,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,47,0,0,0,0,0,34,0,0,39,0,0,0,0,0,88,0,39,0,0,0,0,46,9,19,34,24,48,32,0,0,0,0,16,19,0,0,45,0,60,0,0,0,78,0,41,49,0,0,62,13,0,0,0,0,25,0,0,0,0,19,0,19,0,0,0,30,0,0,0,0,42,0,0,0,1,26,0,0,0,38,0,0,0,0,0,0,10,9,0,0,0,93,0,0,0,0,0,0,30,0,0,100,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0,26,0,20,0,0,0,0,0,0,10,1,65,0,0,0,0,38,0,52,24,45,69,0,30,21,0,21,0,66,0,0,0,0,0,47,23,23,0,0,0,0,0,0,31,0,0,0,0,0,29,0,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,0,36,28,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,49,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,43,0,55,0,0,0,0,2,94,0,0,0,0,42,0,0,0,0,0,0,0,31,0,0,0,22,0,0,16,0,0,21,100,0,83,27,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,0,0,0,0,40,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,22,0,0,0,23,0,0,0,0,0,0,43,0,0,0,38,0,0,37,0,0,19,0,0,9,0,24,0,12,0,0,0,0,0,0,0,0,11,0,0,54,42,100,0,0,0,0,0,34,0,0,0,48,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,32,9,0,0,36,70,0,0,0,0,0,0,0,0,0,0,0,23,35,23,0,37,0,11,0,17,11,31,0,29,41,0,90,0,0,0,0,0,4,30,0,0,0,12,0,0,0,0,0,0,0,17,0,45,0,0,8,0,0,0,0,28,0,0,41,37,0,0,0,0,15,19,33,39,0,6,0,11,0,42,31,0,0,0,22,0,0,0,0,0,0,0,13,64,0,0,50,13,0,0,0,0,0,0,31,0,0,25,0,43,40,0,0,0,0,0,0,44,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,10,42,0,18,0,0,0,0,0,0,0,0,0,0,0,36,0,16,0,0,0,0,0,0,0,0,0,0,24,0,0,32,0,20,0,0,0,0,0,0,14,1,0,92,0,0,0,9,0,20,9,0,71,0,0,0,0,20,0,0,0,0,0,0,0,0,33,0,45,0,0,0,0,0,34,0,45,0,0,0,14,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,44,0,14,100,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,48,0,0,25,0,0,0,72,6,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,31,0,53,0,0,0,0,0,0,2,0,0,0,0,92,10,0,0,0,62,0,0,0,28,0,0,0,31,66,0,0,0,0,42,0,0,27,26,46,0,0,0,0,98,46,0,0,0,0,0
2019-03-17,5,0,22,0,43,30,9,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,25,0,0,0,12,0,0,0,0,0,0,23,0,51,0,38,18,0,50,33,0,21,0,0,12,0,0,0,0,0,0,0,99,26,0,0,10,19,0,48,16,90,36,0,0,0,27,0,24,0,0,0,0,0,0,0,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0,23,0,49,0,0,20,0,0,0,0,0,0,0,0,5,0,0,100,0,0,0,36,71,34,10,0,22,0,37,0,0,49,0,0,0,31,0,0,0,0,49,38,0,0,0,0,9,0,18,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,36,0,28,0,0,9,0,0,0,0,0,0,0,44,0,0,50,0,55,12,40,35,41,50,33,0,0,0,0,58,0,0,0,70,0,0,0,100,0,0,0,21,34,0,0,70,42,0,0,0,0,0,0,0,0,0,26,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0,0,100,0,0,0,0,0,18,0,19,0,0,0,0,0,32,0,0,15,98,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,44,0,21,0,21,0,0,0,62,9,3,0,0,0,0,0,20,0,0,15,0,62,54,31,0,0,15,0,0,0,29,0,0,0,0,35,0,12,0,0,0,0,0,20,0,0,0,0,0,59,0,89,0,5,0,1,41,0,0,0,0,0,28,0,0,0,47,0,0,0,0,0,37,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,9,99,0,0,0,32,0,29,0,0,0,0,0,0,92,0,0,7,0,13,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,52,0,33,51,0,0,0,0,0,0,0,36,0,29,0,49,0,36,2,0,0,0,0,0,44,0,0,0,0,0,0,0,26,0,0,0,30,0,0,33,0,0,30,0,0,28,42,0,0,0,0,0,0,0,22,54,0,0,0
2019-03-24,5,0,45,0,43,15,47,0,0,0,0,0,0,0,0,0,69,0,0,0,0,88,23,0,0,0,63,0,0,0,0,0,0,23,0,0,100,41,0,0,74,0,0,0,0,0,11,0,26,0,40,0,0,0,0,36,0,0,20,16,0,0,0,91,24,0,0,0,27,43,25,0,0,0,52,39,0,38,39,0,0,0,11,37,0,0,0,0,0,0,0,100,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,24,0,13,0,0,26,0,0,0,0,0,0,0,31,0,0,0,0,75,0,25,0,20,0,10,0,19,3,0,0,0,44,0,0,0,93,26,52,0,0,0,0,0,0,14,0,0,0,0,0,90,0,55,0,28,0,0,0,0,0,0,98,0,0,0,40,0,0,0,0,72,7,0,72,25,50,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,59,14,0,0,0,0,0,0,34,0,0,27,0,60,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,16,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,26,0,56,0,0,20,0,0,0,0,0,26,0,0,59,0,43,0,22,0,0,0,0,16,4,0,0,0,0,0,60,0,22,25,0,59,0,0,0,0,26,0,35,0,29,0,0,0,0,32,0,24,0,0,0,0,0,28,0,0,0,0,0,50,0,0,0,0,0,2,0,0,93,0,0,0,85,0,0,0,0,0,30,0,0,0,38,0,0,80,47,0,0,0,0,0,0,0,0,52,0,0,36,0,0,0,26,26,0,29,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,39,0,29,0,0,0,36,1,0,50,0,0,100,33,0,0,0,68,0,0,0,19,0,0,52,32,72,0,17,0,0,45,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2019-03-31,16,0,45,0,33,0,28,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,18,37,0,43,34,0,21,0,0,7,96,52,0,0,0,0,0,0,27,0,0,0,27,0,10,42,0,27,40,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,55,12,62,0,0,0,0,0,0,0,0,0,0,12,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,22,0,0,24,34,7,51,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,19,49,0,20,0,6,0,38,15,0,0,0,75,99,0,48,31,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,28,0,0,14,0,0,0,0,0,0,0,32,81,0,0,0,56,12,20,0,34,0,13,0,24,0,0,42,20,0,32,0,0,0,0,0,0,0,0,14,0,0,0,54,14,0,0,100,0,0,0,0,0,0,28,0,40,0,0,0,32,0,0,0,0,44,0,0,0,2,27,0,36,0,0,0,0,0,0,0,0,11,0,0,0,0,0,48,0,0,0,0,0,16,0,0,40,0,17,0,0,0,0,0,0,0,100,0,0,68,33,0,51,0,43,0,43,0,0,0,0,20,3,0,0,0,0,0,60,0,11,20,0,61,0,0,0,0,26,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,20,0,0,0,0,50,25,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,38,15,0,49,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,26,13,0,0,0,0,0,26,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,99,0,0,39,6,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,50,0,0,0,0,67,0,0,0,0,0,0,0,34,0,69,0,27,0,0,17,0,0,38,0,0,29,43,0,0,0,0,0,0,0,0,55,0,0,0
2019-04-07,0,0,23,0,44,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,49,0,0,13,0,0,0,0,0,0,0,0,0,0,37,0,0,33,0,50,42,0,0,13,0,0,0,0,0,0,0,0,45,0,0,0,20,0,0,0,46,19,0,0,0,27,43,0,0,0,0,0,0,0,38,0,57,0,0,11,25,0,0,0,0,0,29,0,0,0,0,0,12,0,25,0,0,20,0,0,26,0,0,0,100,0,14,0,0,0,0,22,0,0,0,0,13,51,0,39,76,0,0,0,0,0,0,31,0,0,0,0,25,19,0,0,0,0,3,0,0,0,68,0,0,58,50,0,0,31,0,0,0,2,0,0,0,0,27,0,0,0,49,0,0,0,18,0,27,88,0,5,0,0,0,0,0,0,0,44,0,0,0,0,16,7,20,36,34,25,20,0,12,0,0,51,20,0,0,48,0,0,0,0,0,0,0,22,52,0,0,67,29,0,0,0,0,26,0,34,0,0,20,0,37,0,0,45,32,0,0,0,48,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,18,9,0,0,0,0,0,0,45,0,0,0,31,0,0,40,0,26,0,0,0,0,0,0,0,0,0,0,9,0,0,59,0,22,0,43,0,0,57,0,12,3,0,0,0,0,0,50,0,22,25,0,61,0,0,0,0,22,0,0,0,29,0,0,50,0,36,0,0,0,23,0,0,0,16,0,0,0,0,51,30,0,0,0,5,0,1,0,21,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,52,0,0,71,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,0,34,0,29,0,0,0,73,2,0,0,94,0,0,22,0,0,0,0,0,0,0,15,0,0,52,25,0,55,17,0,0,42,0,0,0,29,0,0,0,0,0,54,0,0,0,0,0,0
2019-04-14,5,18,0,0,43,15,37,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,21,0,0,0,25,0,0,0,0,51,0,0,0,0,0,14,37,0,31,34,0,21,0,0,11,0,0,100,0,0,0,0,0,45,0,0,0,16,0,10,17,0,16,0,0,0,0,43,0,0,0,0,0,78,0,38,0,0,0,0,22,37,62,0,0,0,0,0,0,0,0,0,0,12,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24,0,29,0,22,65,0,0,0,50,0,0,0,0,80,0,0,0,50,0,0,17,40,0,5,0,19,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,90,0,37,0,33,0,0,41,0,0,0,0,30,0,100,37,0,0,0,0,24,9,20,0,17,25,13,0,0,0,0,42,0,0,32,0,0,0,0,0,0,83,0,14,17,50,0,46,28,100,0,0,0,0,0,34,0,0,35,0,30,0,0,0,0,56,98,0,47,44,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,7,18,0,19,55,0,0,0,0,0,0,0,16,0,0,26,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,41,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,20,35,22,36,0,63,55,0,22,0,21,0,0,0,29,0,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,85,0,33,0,0,0,15,0,0,0,0,0,0,57,47,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,5,0,17,96,0,0,0,0,0,48,0,0,0,0,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,36,1,0,0,0,0,0,56,0,0,0,0,0,0,0,23,0,0,0,18,0,0,17,0,0,34,0,0,0,29,0,0,0,0,38,0,0,0,0,0,0,95
2019-04-21,33,0,46,0,11,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,26,62,0,0,0,52,100,0,0,52,0,21,19,0,34,0,0,43,0,0,7,0,0,0,0,0,0,0,0,36,0,0,0,31,0,20,17,46,15,0,0,0,0,44,13,0,0,0,53,0,0,0,39,0,0,0,33,13,0,0,0,0,100,30,0,0,0,0,0,0,0,25,0,0,21,0,0,0,50,0,0,0,0,9,0,0,0,0,0,0,0,24,0,10,0,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50,0,20,0,13,0,19,12,0,0,0,45,50,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,100,28,0,0,9,0,0,0,0,61,0,0,39,0,0,0,0,65,17,20,0,34,26,7,0,0,0,0,34,0,0,0,72,0,0,0,0,0,0,0,0,53,0,0,57,58,0,0,0,0,0,0,0,0,0,31,0,20,0,0,0,0,0,33,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,0,0,0,0,0,0,0,0,0,0,17,0,0,53,100,0,0,0,0,0,0,0,28,0,0,0,0,0,0,41,0,22,26,0,46,0,0,0,100,21,0,35,0,0,0,0,100,51,38,0,12,0,0,0,0,0,21,0,0,0,0,0,25,0,0,0,10,0,1,0,0,0,0,0,0,0,0,100,0,0,39,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,53,13,0,0,0,0,0,0,0,0,0,0,0,4,0,16,98,0,100,0,51,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,34,0,41,0,0,0,0,0,0,2,0,0,94,0,0,45,0,0,0,0,0,0,0,8,0,0,0,28,0,0,51,0,0,23,0,0,0,29,0,0,0,0,0,0,0,45,0,0,0,0
2019-04-28,11,18,0,0,23,47,29,0,39,0,0,0,0,100,0,0,0,0,0,0,0,0,18,51,0,0,0,0,63,0,0,53,0,0,0,0,0,30,19,0,32,0,0,22,0,94,10,100,0,0,14,0,0,0,0,46,0,0,31,16,0,20,17,0,17,0,0,0,0,45,0,0,0,0,54,0,0,0,0,0,0,0,11,13,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,27,51,0,0,0,0,24,0,0,35,0,22,0,38,25,0,24,0,0,27,0,0,0,26,0,0,72,0,0,100,0,0,0,0,0,0,0,0,6,76,19,3,35,0,0,60,0,0,0,65,0,0,0,0,34,0,0,0,42,0,0,0,51,0,0,0,19,0,30,0,0,19,0,0,0,0,63,0,0,45,0,0,0,0,66,7,21,0,61,0,21,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,100,22,0,0,0,57,88,0,0,0,0,27,0,0,54,98,35,0,24,0,0,0,33,58,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,34,0,0,16,0,0,14,0,27,0,0,100,0,0,0,0,0,0,0,18,0,0,32,0,67,0,0,0,0,0,0,12,3,0,0,0,0,0,31,36,0,53,49,51,0,0,23,0,21,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,13,0,0,0,0,0,21,0,0,0,10,0,3,0,21,0,0,0,0,29,0,0,0,0,0,15,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,37,0,0,0,0,20,0,0,0,0,0,0,0,30,0,0,0,0,0,9,100,0,0,0,52,54,0,0,0,0,0,0,0,0,0,0,34,0,0,54,0,0,0,0,0,35,0,43,0,30,0,52,0,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,28,0,0,0,29,0,0,34,0,0,23,0,0,0,15,0,0,0,0,0,55,52,0,0,0,0,0
2019-05-05,6,0,0,0,55,0,10,0,0,0,93,0,0,0,0,0,0,76,0,0,0,0,20,50,0,0,51,0,0,0,0,0,0,71,0,0,0,15,38,0,32,0,0,21,0,0,12,0,0,0,13,0,0,0,0,9,0,0,60,24,0,0,17,0,16,0,53,0,0,0,0,0,0,0,0,0,0,39,0,0,0,57,11,38,0,0,0,0,0,0,0,0,65,0,0,12,0,0,0,0,21,0,0,0,0,0,0,0,0,19,60,0,0,0,0,0,0,24,0,13,52,23,53,0,0,0,0,0,0,35,0,0,0,0,0,0,19,25,0,41,0,10,0,0,15,0,0,0,42,0,0,0,0,0,0,0,2,66,0,0,0,28,0,0,0,0,0,0,0,19,0,32,0,0,14,0,0,0,0,31,0,0,39,0,0,0,0,16,5,21,0,26,0,41,0,0,0,0,43,20,0,0,48,0,0,0,0,0,0,0,59,0,51,0,58,43,0,0,0,0,26,0,0,53,48,26,0,30,0,0,0,0,0,33,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,100,0,0,0,0,0,0,16,0,0,27,0,35,0,0,0,0,40,0,0,0,0,0,35,0,0,67,0,0,0,44,0,0,0,0,21,4,0,0,0,0,0,51,0,22,31,48,59,0,0,0,0,16,0,0,22,89,0,0,0,0,22,0,0,0,46,0,0,0,16,0,0,0,0,0,20,0,0,0,10,0,1,0,0,0,0,0,0,29,0,0,0,0,39,15,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9,0,33,0,0,20,0,30,0,56,0,53,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,0,0,99,0,0,0,0,0,0,50,0,0,0,0,0,37,2,0,50,0,0,0,45,0,0,0,0,0,0,0,32,0,0,0,28,0,0,0,0,0,12,0,0,59,29,0,0,0,0,0,54,51,23,0,0,0,0
